code,name,country,lat,lon
FRLD2,Logonna-Daoulas,FR,48.31667,-4.3
FRLDN,Landerneau,FR,48.45,-4.25
FRLEH,Le Havre,FR,49.5,0.1
FRLEZ,Lézardrieux,FR,48.78333,-3.1
FRLF2,Lège-Cap-Ferret,FR,44.8,-1.15
FRLFR,Le Fret,FR,48.28333,-4.51667
FRLGM,Lagny-sur-Marne,FR,48.86667,2.71667
FRLGQ,Le Grand-Quevilly,FR,49.41667,1.03333
FRLGR,Le Grau-du-Roi,FR,43.53333,4.13333
FRLGU,le Guildo,FR,48.56667,-2.21667
FRLIB,Libourne,FR,44.91667,-0.25
FRLIO,Lyon,FR,45.76667,4.83333
FRLIS,L'Isle-sur-la-Sorgue,FR,43.91667,5.05
FRLJG,Illange,FR,49.33333,6.18333
FRLKJ,Campouriez,FR,44.68333,2.61667
FRLKL,Lesconil,FR,47.8,-4.21667
FRLKZ,Concoeur-et-Corboin,FR,47.16667,4.91667
FRLLE,Lille,FR,50.63333,3.06667
FRLLW,Villevallier,FR,48.01667,3.31667
FRLMD,la Mède,FR,43.4,5.11667
FRLMW,La Maxe,FR,49.16667,6.18333
FRLMY,Limay,FR,48.98333,1.73333
FRLMZ,Limetz-Villez,FR,49.06667,1.55
FRLN3,Landéda,FR,48.58333,-4.56667
FRLN8,Landevennec,FR,48.3,-4.26667
FRLO6,Lanmodez,FR,48.85,-3.1
FRLO7,Loché,FR,46.28333,4.76667
FRLO9,Chorey-les-Beaune,FR,47.05,4.86667
FRLOA,Longueau,FR,49.86667,2.35
FRLOC,Loctudy,FR,47.83333,-4.16667
FRLOW,Loisy,FR,46.58333,5.03333
FRLP7,Lamor-Plage,FR,47.7,-3.38333
FRLPE,la Pallice,FR,46.16667,-1.21667
FRLQ4,Trédrez-Locquémeau,FR,48.7,-3.56667
FRLQ5,Locquirec,FR,48.7,-3.65
FRLQA,Le Mas-d'Agenais,FR,44.4,0.21667
FRLQD,Lesdins,FR,49.88333,3.26667
FRLQG,Lamagistère,FR,44.11667,0.8
FRLQT,Louvières,FR,48.03333,5.28333
FRLRH,La Rochelle,FR,46.16667,-1.15
FRLRT,Lorient,FR,47.75,-3.36667
FRLSB,Les Billaux,FR,44.95,-0.23333
FRLSO,Les Sables-d'Olonne,FR,46.5,-1.78333
FRLTF,Les Trois-Fontaines,FR,50.13333,4.78333
FRLTR,Le Tréport,FR,50.06667,1.36667
FRLTT,Le Trait,FR,49.48333,0.8
FRLUQ,Lugrin,FR,46.4,6.66667
FRLVE,Le Verdon-sur-Mer,FR,45.55,-1.06667
FRLWM,Le Moustoir,FR,47.61667,-2.85
FRLXA,Le Perreux-sur-Marne,FR,48.83333,2.48333
FRLZF,La Forêt-Fouesnant,FR,47.91667,-3.98333
FRM52,Vandières,FR,49.1,3.73333
FRM56,Séné,FR,47.61667,-2.75
FRM57,Vaux,FR,49.1,6.1
FRM75,Muids,FR,49.21667,1.3
FRM89,Mailly-le-Château,FR,47.6,3.63333
FRMAC,Mâcon,FR,46.3,4.83333
FRMAU,Maubeuge,FR,50.28333,3.96667
FRMBT,Montbartier,FR,43.9,1.26667
FRMCC,Morancé,FR,45.9,4.7
FRMCQ,Macau,FR,45.01667,-0.61667
FRMDA,Mudaison,FR,43.63333,4.01667
FRMDW,Sainte-Maure-de-Peyriac,FR,44.01667,0.15
FRME4,Mérifons,FR,43.61667,3.28333
FRME5,Île-Molène,FR,48.396318,-4.9568086
FRMEA,Meaux,FR,48.96667,2.88333
FRMEL,Melun,FR,48.53333,2.66667
FRMGU,Mauguio,FR,43.61667,4.01667
FRMHB,La Trinité-sur-Mer,FR,47.58333,-3.03333
FRMJU,Moulle,FR,50.78333,2.16667
FRMJY,Colombier,FR,44.78333,0.51667
FRMKX,Crissay-sur-Manse,FR,47.15,0.48333
FRML9,Molosmes,FR,47.88333,4.05
FRMLH,Mulhouse,FR,47.75,7.33333
FRMM6,Montmartin-sur-Mer,FR,48.98333,-1.51667
FRMMJ,Saint-Androny,FR,45.18333,-0.65
FRMMV,Malmy,FR,49.6,4.83333
FRMOS,Montargis,FR,48.0,2.73333
FRMQA,Martot,FR,49.3,1.05
FRMQY,Millery,FR,48.81667,6.11667
FRMR3,Mornac-sur-Seudre,FR,45.71667,-1.03333
FRMR6,Mérignat,FR,46.06667,5.43333
FRMR7,Marolles,FR,48.71667,4.63333
FRMRN,Marans,FR,46.3,-1.0
FRMRS,Marseille,FR,43.3,5.4
FRMRW,Mireval,FR,43.5,3.8
FRMSI,Méry-sur-Oise,FR,49.06667,2.2
FRMT6,Montech,FR,43.95,1.23333
FRMTD,Montbéliard,FR,47.51667,6.8
FRMTX,Montoir-de-Bretagne,FR,47.33333,-2.15
FRMV2,Malleval,FR,45.38333,4.73333
FRMVG,Magnanville,FR,48.96667,1.68333
FRMWF,Blomac,FR,43.2,2.6
FRMWR,Marseillan,FR,43.35,3.53333
FRMXN,Morlaix,FR,48.58333,-3.83333
FRMYK,Moyencourt,FR,49.71667,2.93333
FRMZK,Le Mériot,FR,48.5,3.45
FRMZM,Metz,FR,49.13333,6.16667
FRMZS,Mézières-sur-Seine,FR,48.96667,1.8
FRN25,Nommay,FR,47.53333,6.85
FRNAC,Carnac,FR,47.58333,-3.08333
FRNCB,Le Conquet,FR,48.36667,-4.76667
FRNCE,Nice,FR,43.7,7.26667
FRNEF,Neuf-Brisach,FR,48.01667,7.53333
FRNEH,Vognes,FR,45.81667,5.71667
FRNGI,Saint-Gilles,FR,46.88333,4.66667
FRNLA,Sainte-Anne-sur-Vilaine,FR,47.71667,-1.81667
FRNMA,Penmarch,FR,47.8126044,-4.3377655
FRNMS,Nemours,FR,48.26667,2.7
FRNMT,Sainte-Marie-du-Mont,FR,49.38333,-1.21667
FRNNH,Channes,FR,47.93333,4.25
FRNOP,Baden,FR,47.61667,-2.91667
FRNOU,Port-la-Nouvelle,FR,43.01667,3.05
FRNQU,Le Conquet,FR,48.36667,-4.76667
FRNRH,Penmarc'H Point,FR,47.8,-4.36667
FRNSD,Lavans-lès-Dole,FR,47.13333,5.58333
FRNTE,Nantes,FR,47.21667,-1.55
FRNTZ,Bantouzelle,FR,50.06667,3.2
FRNUS,Nanteuil-sur-Aisne,FR,49.51667,4.3
FRNVS,Nevers,FR,47.0,3.15
FRNYI,Neuilly-en-Sancerre,FR,47.3,2.68333
FRNYY,Montallery,FR,47.78333,3.7
FRNZ3,Monze,FR,43.15,2.46667
FROEI,L'Oserie,FR,48.53333,0.95
FROFF,Plogoff,FR,48.03333,-4.66667
FROGB,Boulogne-Billancourt,FR,48.83333,2.25
FROHP,Orchamps,FR,47.15,5.65
FROJA,Boutiers-Saint-Trojan,FR,45.71667,-0.3
FRONY,Cognocoli,FR,41.81667,8.9
FROOZ,Chooz,FR,50.1,4.8
FROQL,Locmiquélic,FR,47.71667,-3.35
FROS2,Ouessant,FR,48.45,-5.1
FROSH,Lutzelbourg,FR,48.73333,7.25
FROTM,Ottmarsheim,FR,47.78333,7.51667
FROTY,Le Crotoy,FR,50.21667,1.61667
FROUI,Ouistreham,FR,49.28333,-0.26667
FROYI,Oigny-en-Valois,FR,49.21667,3.13333
FROYY,Saudoy,FR,48.68333,3.71667
FRP5C,Busnes,FR,50.58333,2.51667
FRP62,Pont-à-Vendin,FR,50.46667,2.88333
FRPAB,Pont-l'Abbé,FR,47.86667,-4.21667
FRPAD,Pagny-la-Ville,FR,47.06667,5.16667
FRPAI,Paimpol,FR,48.78333,-3.05
FRPAJ,Pont-Arcy,FR,49.38333,3.61667
FRPAP,Pauillac,FR,45.2,-0.75
FRPAR,Paris,FR,48.85,2.35
FRPBF,Paimbuf,FR,47.28333,-2.01667
FRPC6,Saint-Nicolas,FR,50.3,2.76667
FRPD2,Plombières-lès-Dijon,FR,47.33333,4.96667
FRPDB,Port-de-Bouc,FR,43.4,4.98333
FRPDF,Pontevès,FR,43.56667,6.05
FRPDH,Port-des-Barques,FR,45.9485018,-1.0780706
FRPDU,Saint-Pierre-d'Autils,FR,49.11667,1.41667
FRPET,Petit-Couronne,FR,49.38333,1.03333
FRPF4,Étrigny,FR,46.58333,4.8
FRPG5,Port de Goulee,FR,45.4,-0.9
FRPGC,Plougrescant,FR,48.85,-3.23333
FRPGQ,Pogny,FR,48.86667,4.48333
FRPH4,Portiragnes,FR,43.3,3.33333
FRPHG,Campagnac,FR,44.03333,1.85
FRPHN,Pleudihen-sur-Rance,FR,48.5,-1.96667
FRPHT,Plichancourt,FR,48.75,4.65
FRPI2,Pirou,FR,49.18333,-1.58333
FRPI9,Préfailles,FR,47.13333,-2.21667
FRPJE,Port-Jérôme,FR,49.46667,0.53333
FRPJH,Saint-Christophe-la-Couperie,FR,47.25,-1.2
FRPJU,Pujaut,FR,44.0,4.76667
FRPKL,Pouillé,FR,47.31667,1.28333
FRPKM,Monnières,FR,47.13333,-1.35
FRPKS,Pouilly-sur-Loire,FR,47.28333,2.95
FRPM6,Port Manec'h,FR,47.81667,-3.78333
FRPNF,Port-Navalo,FR,47.55,-2.9
FRPNH,Pont-d'Ouche,FR,47.16667,4.68333
FRPNU,Paillencourt,FR,50.25,3.26667
FRPO4,Ota,FR,42.26667,8.75
FRPOV,Port-Vendres,FR,42.51667,3.11667
FRPOX,Pontrieux,FR,48.7,-3.16667
FRPPL,Port-Louis,FR,47.71667,-3.35
FRPQC,Pont-Réan,FR,48.0,-1.78333
FRPQE,Poses,FR,49.3,1.23333
FRPRC,Pornic,FR,47.11667,-2.1
FRPRJ,Port-Joinville,FR,46.71667,-2.35
FRPRP,Propriano,FR,41.68333,8.9
FRPS9,Perros-Guirec,FR,48.81667,-3.45
FRPSL,Port-Saint-Louis-du-Rhône,FR,43.38333,4.8
FRPSX,Pont-Sainte-Maxence,FR,49.3,2.6
FRPTI,Pont-de-l'Isère,FR,45.0,4.88333
FRPTV,Pontavert,FR,49.4,3.81667
FRPUM,Précy-sur-Marne,FR,48.93333,2.78333
FRPVO,Porto-Vecchio,FR,41.58333,9.28333
FRPVX,Pont-de-Vaux,FR,46.43333,4.93333
FRPWA,Pernant,FR,49.38333,3.21667
FRPXZ,Plobsheim,FR,48.46667,7.71667
FRPYX,Pargny-sur-Saulx,FR,48.76667,4.81667
FRPZ3,Plouézec,FR,48.75,-2.98333
FRQBR,Camarsac,FR,44.83333,-0.36667
FRQEN,Quenne,FR,47.78333,3.65
FRQEY,Saint-Antoine-du-Queyret,FR,44.76667,0.01667
FRQGS,Soulanges,FR,48.78333,4.53333
FRQLC,Saint-Quentin-la-Motte-Croix-au-Bailly,FR,50.06667,1.45
FRQLK,Denicé,FR,46.0,4.65
FRQMM,Campagne,FR,43.78333,4.03333
FRQPL,Communay,FR,45.6,4.83333
FRQQQ,Cormicy,FR,49.36667,3.9
FRQRU,Quiberville,FR,49.9,0.91667
FRQSC,Quinsac,FR,44.75,-0.5
FRQSM,Crouttes-sur-Marne,FR,48.98333,3.23333
FRQSO,Samois-sur-Seine,FR,48.45,2.75
FRQTS,Santoche,FR,47.4,6.51667
FRQUI,Quiberon,FR,47.48333,-3.11667
FRQUL,Querqueville,FR,49.66667,-1.7
FRQVP,Demigny,FR,46.93333,4.83333
FRQWC,Châteauvert,FR,43.5,6.03333
FRQWM,Reignier-Ésery,FR,46.13333,6.26667
FRQXA,Reichsfeld,FR,48.36667,7.38333
FRQYR,Troyes,FR,48.3,4.08333
FRQYV,Colombiers,FR,43.31667,3.13333
FRQZH,Serra-di-Ferro,FR,41.73333,8.8
FRQZX,Camillac,FR,45.05,-0.58333
FRR26,Roche-Saint-Secret,FR,44.48333,5.03333
FRRAD,Radicatel,FR,49.5,0.5
FRRAV,Cravant,FR,47.68333,3.68333
FRRCO,Rochefort,FR,45.95,-0.96667
FRRDM,La Couarde-sur-Mer,FR,46.2,-1.4
FRRDN,Redon,FR,47.65,-2.08333
FRRDT,La Redorte,FR,43.25,2.63333
FRREI,Reichstett,FR,48.65,7.75
FRRF3,Toulenne,FR,44.55,-0.26667
FRRFA,Homps,FR,43.26667,2.71667
FRRH7,Taponas,FR,46.11667,4.76667
FRRHE,Reims,FR,49.26667,4.03333
FRRHP,Ouessant,FR,48.46667,-5.08333
FRRLI,Ramillies,FR,50.2,3.25
FRRME,Armentières,FR,50.68333,2.88333
FRRMO,Larmor-Baden,FR,47.58333,-2.9
FRRN3,Rions,FR,44.65,-0.35
FRRNY,Frangy,FR,46.01667,5.93333
FRRON,Roncq,FR,50.75,3.11667
FRROU,Roubaix,FR,50.68333,3.18333
FRRQE,Rech,FR,48.98333,7.01667
FRRRB,Sarralbe,FR,49.0,7.01667
FRRS4,Frossay,FR,47.25,-1.93333
FRRSA,Roquebrune-sur-Argens,FR,43.43333,6.63333
FRRSQ,Rosult,FR,50.45,3.36667
FRRTB,Port-en-Bessin-Huppain,FR,49.35,-0.75
FRRTE,Bourg-Charente,FR,45.66667,-0.23333
FRRTV,Chartèves,FR,49.08333,3.48333
FRRUN,Rungis,FR,48.75,2.35
FRRUR,Plouër-sur-Rance,FR,48.53333,-2.0
FRRVC,Rivecourt,FR,49.35,2.73333
FRRXL,Rosières-aux-Salines,FR,48.6,6.33333
FRRYG,le Château Renard,FR,48.9080943,4.8028216
FRRYN,Royan,FR,45.61667,-1.05
FRRYY,Pierry,FR,49.01667,3.93333
FRRZT,Saint-Désirat,FR,45.25,4.78333
FRRZW,Combaillaux,FR,43.68333,3.76667
FRRZX,Pujols-sur-Ciron,FR,44.56667,-0.35
FRS29,Saint-Pabu,FR,48.5659128,-4.6159266
FRS2R,Saint-Martin-de-Ré,FR,46.2,-1.36667
FRS4P,Santa-Maria-Poggio,FR,42.33333,9.5
FRS5M,Saâcy-sur-Marne,FR,48.96667,3.21667
FRS8C,Sercus,FR,50.7,2.45
FRSAR,Sarreguemines,FR,49.11667,7.06667
FRSBK,Saint-Brieuc,FR,48.51667,-2.78333
FRSET,Sète,FR,43.4,3.7
FRSGT,Sainte-Gemmes-sur-Loire,FR,47.41667,-0.56667
FRSIR,Saint-Rémy,FR,47.63333,4.3
FRSIT,Saint-Vit,FR,47.18333,5.81667
FRSL8,Saint-Laurent-sur-Mer,FR,49.36667,-0.88333
FRSLV,Solesmes,FR,47.85,-0.3
FRSML,Saint-Malo,FR,48.65,-2.01667
FRSMW,Samoreau,FR,48.41667,2.75
FRSNM,Flammerans,FR,47.23333,5.45
FRSNQ,Sancé,FR,46.33333,4.83333
FRSNR,Saint-Nazaire,FR,47.28333,-2.2
FRSO6,Sauzon,FR,47.36667,-3.21667
FRSP5,Saint-Paul,FR,43.8989759,5.7132269
FRSPK,Spycker,FR,50.96667,2.31667
FRSQR,Saint-Pierre-Quiberon,FR,47.51667,-3.13333
FRSQS,Saint-Christ-Briost,FR,49.85,2.93333
FRSQV,Sandrancourt,FR,49.03333,1.65
FRSRL,Saint-Raphaël,FR,43.41667,6.76667
FRSS2,Saint-Saturnin,FR,43.5174547,3.3371168
FRSSK,Saint-Sébastien-sur-Loire,FR,47.2,-1.5
FRSTP,Saint-Tropez,FR,43.26667,6.63333
FRSTQ,Saint-Quentin,FR,49.85,3.28333
FRSUP,Seurre,FR,46.98333,5.15
FRSVS,Saint-Valery-sur-Somme,FR,50.18333,1.63333
FRSWD,Saint-Wandrille-Rançon,FR,49.53333,0.76667
FRSXB,Strasbourg,FR,48.56667,7.75
FRSYQ,Sauvoy,FR,48.63333,5.6
FRSYY,Sailly-sur-la-Lys,FR,50.65,2.76667
FRSZI,Saint-Nazaire-sur-Charente,FR,45.95,-1.05
FRTBE,La Turballe,FR,47.35,-2.51667
FRTCJ,Châtillon-Coligny,FR,47.81667,2.85
FRTEW,Le Thoronet,FR,43.45,6.3
FRTG4,Talmont-sur-Gironde,FR,45.53333,-0.9
FRTGH,Thomery,FR,48.4,2.78333
FRTIG,Tigery,FR,48.63333,2.5
FRTII,Talais,FR,45.48333,-1.05
FRTIM,Saint-Simon,FR,49.75,3.16667
FRTIN,Pantin,FR,48.9,2.4
FRTJE,Trouville-sur-Mer,FR,49.36667,0.08333
FRTJX,Escautpont,FR,50.41667,3.56667
FRTL4,Sausset-les-Pins,FR,43.33333,5.11667
FRTLN,Toulon,FR,43.11667,5.93333
FRTLP,Gatteville-le-Phare,FR,49.68333,-1.28333
FRTMG,Saint-Martin-la-Garenne,FR,49.03333,1.68333
FRTMN,Thun-Saint-Martin,FR,50.2,3.28333
FRTON,Tonnay-Charente,FR,45.95,-0.9
FRTOV,Tourlaville,FR,49.63333,-1.56667
FRTPO,Trilport,FR,48.95,2.93333
FRTQJ,Saint-Saturnin-d'Apt,FR,43.91667,5.36667
FRTR9,Trégunc,FR,47.85,-3.85
FRTRE,Tréguier,FR,48.78333,-3.23333
FRTRI,Trignac,FR,47.31667,-2.18333
FRTTG,Téteghem,FR,51.0,2.41667
FRTTU,Île-Tudy,FR,47.83333,-4.16667
FRTUA,Saint-Usage,FR,47.1,5.26667
FRTUU,Toucy,FR,47.73333,3.3
FRTVL,Thionville,FR,49.35,6.16667
FRTWA,Arès,FR,44.76667,-1.13333
FRTXM,Mulcent,FR,48.88333,1.65
FRTZZ,Ternay,FR,45.61667,4.81667
FRUBS,Saubusse,FR,43.65,-1.18333
FRUCL,Pleumeleuc,FR,48.18333,-1.91667
FRUCM,L'Éguille,FR,45.7,-0.98333
FRUCS,Saint-Urcisse,FR,43.93333,1.61667
FRUDP,Camp-du-Castellet,FR,43.25,5.75
FRUEU,Gueux,FR,49.25,3.9
FRUFF,Cuffies,FR,49.4,3.31667
FRUFN,Buffon,FR,47.65,4.26667
FRUGV,Bougival,FR,48.86667,2.13333
FRUIM,Guimaëc,FR,48.66667,-3.7
FRUIP,Quimper,FR,48.0,-4.1
FRUJI,Saint-Gonnery,FR,48.11667,-2.81667
FRUJJ,Saint-Satur,FR,47.33333,2.85
FRUJK,Monnières,FR,47.11667,5.46667
FRUJQ,Saint-Sauveur-de-Meilhan,FR,44.4812455,-0.001683
FRUJY,Pouilly,FR,47.4,3.75
FRULP,Mareuil-le-Port,FR,49.08333,3.73333
FRUMX,Mareuil-lès-Meaux,FR,48.93333,2.85
FRUNL,Cauneille,FR,43.53333,-1.06667
FRUNS,Guînes,FR,50.86667,1.86667
FRUQJ,Saint-Seuri-de-Bourg,FR,45.05,-0.56667
FRURO,Rouen,FR,49.45,1.1
FRUSJ,Mus,FR,43.73333,4.2
FRUSU,Vulaines-sur-Seine,FR,48.41667,2.75
FRUTE,Leucate,FR,42.91667,3.03333
FRUTI,Écutigny,FR,47.08333,4.61667
FRUUC,Bruch,FR,44.21667,0.41667
FRUUO,Boursault,FR,49.05,3.85
FRUVI,Guerville,FR,48.95,1.73333
FRUVJ,Mauves,FR,45.03333,4.83333
FRUVV,Tessy-sur-Vire,FR,48.96667,-1.06667
FRUXE,Joigny,FR,47.98333,3.4
FRUXL,Carlux,FR,44.88333,1.35
FRUYO,Butry-sur-Oise,FR,49.08333,2.2
FRV33,Villeneuve-de-Blaye,FR,45.08333,-0.61667
FRV88,Charmes,FR,48.36667,6.28333
FRVA5,Saint-Vallier,FR,46.65,4.36667
FRVAF,Valence,FR,44.93333,4.88333
FRVAL,Valenciennes,FR,50.36667,3.53333
FRVC4,Villers-sous-Châtillon,FR,49.1,3.8
FRVCS,Carnas,FR,43.83333,3.98333
FRVEJ,Verjux,FR,46.88333,4.96667
FRVEO,Vernaison,FR,45.65,4.81667
FRVEY,Clairvaux-d'Aveyron,FR,44.41667,2.41667
FRVFG,Romeny-sur-Marne,FR,48.98333,3.33333
FRVFM,Villefranche-sur-Mer,FR,43.7,7.31667
FRVGE,Villegusien-le-Lac,FR,47.73333,5.3
FRVH4,Crézancy-en-Sancerre,FR,47.3,2.75
FRVHM,Vendenheim,FR,48.66667,7.71667
FRVIG,Saint-Thibault-des-Vignes,FR,48.86667,2.68333
FRVIY,Vincey,FR,48.33333,6.33333
FRVJE,Murviel,FR,43.43333,3.13333
FRVL4,Vérin,FR,45.45,4.75
FRVM5,Verneuil,FR,49.1,3.66667
FRVM6,Le Vivier-sur-Mer,FR,48.6,-1.78333
FRVNE,Vannes,FR,47.65,-2.76667
FRVNR,Saint-Vallerin,FR,46.68333,4.66667
FRVNZ,Vernizy,FR,46.6644399,4.2708782
FRVQR,Véron,FR,48.13333,3.3
FRVR4,Veules-les-Roses,FR,49.86667,0.8
FRVR5,Villerville,FR,49.4,0.13333
FRVRD,Verdun,FR,49.16667,5.38333
FRVRU,Ver-sur-Mer,FR,49.33333,-0.53333
FRVSQ,Varesnes,FR,49.56667,3.05
FRVSS,Villefranche-sur-Saône,FR,45.98333,4.71667
FRVTI,Saint-Valentin,FR,46.95,1.86667
FRVTM,Venteuil,FR,49.08333,3.83333
FRVUX,Villenauxe,FR,48.4,3.3
FRVVL,Villeneuve-lès-Avignon,FR,43.98333,4.78333
FRW2C,Novillars,FR,47.28333,6.13333
FRWBY,Bayon-sur-Gironde,FR,45.05,-0.6
FRWIK,Roquecourbe,FR,43.66667,2.3
FRWMN,Blienschwiller,FR,48.33333,7.41667
FRWNT,Warneton,FR,50.73333,2.95
FRWQA,Mézoargues,FR,43.86667,4.65
FRWTT,Watten,FR,50.83333,2.21667
FRWWW,Mirepeisset,FR,43.28333,2.9
FRX28,Saint-Pierre-de-Manneville,FR,49.4,0.93333
FRXAN,Anse,FR,45.93333,4.71667
FRXCB,Corcelles-en-Beaujolais,FR,46.15,4.71667
FRXCS,Saint-Vaize,FR,45.81667,-0.63333
FRXDH,Saint-Léger-sur-Dheune,FR,46.85,4.63333
FRXER,Port-Sainte-Marie,FR,44.25,0.4
FRXEU,Buxeuil,FR,48.05,4.4
FRXGL,Saint-Gilles,FR,43.68333,4.41667
FRXGV,Saint-Gilles-Croix-de-Vie,FR,46.68333,-1.93333
FRXLG,Lignorelles,FR,47.85,3.71667
FRXLZ,Civrac-de-Blaye,FR,45.11667,-0.45
FRXRG,Muro,FR,42.55,8.91667
FRXRY,Luneray,FR,49.83333,0.91667
FRXSW,Vonges,FR,47.3,5.4
FRXVF,Monestier,FR,44.76667,0.31667
FRXVY,Noyen-sur-Seine,FR,48.45,3.35
FRXXD,Ravigny,FR,48.45,-0.06667
FRXYR,Tracy-sur-Loire,FR,47.31667,2.88333
FRY78,Hardricourt,FR,49.0,1.9
FRYAN,Junay,FR,47.88333,3.95
FRYEN,Creney-près-Troyes,FR,48.33333,4.13333
FRYGP,Rogny-les-Sept-Écluses,FR,47.73333,2.88333
FRYJK,Ponteilla,FR,42.63333,2.81667
FRYMS,Ambly-sur-Meuse,FR,49.01667,5.45
FRYNE,La Seyne-sur-Mer,FR,43.1,5.88333
FRYNR,Sanary-sur-Mer,FR,43.11667,5.8
FRYSM,Sorcy-Saint-Martin,FR,48.7,5.61667
FRYSO,Fleurey-sur-Ouche,FR,47.31667,4.85
FRYSU,Seyssuel,FR,45.56667,4.85
FRYUJ,Pouillenay,FR,47.5,4.46667
FRYUP,Monguilhem,FR,43.85,-0.18333
FRYUS,Mouy-sur-Seine,FR,48.41667,3.23333
FRYVG,Blagny-sur-Vingeanne,FR,47.43333,5.36667
FRYXA,Chailly-sur-Armançon,FR,47.26667,4.48333
FRYYO,Yport,FR,49.73333,0.31667
FRZAN,Saint-Genis-de-Saintonge,FR,45.48333,-0.58333
FRZCY,Luzancy,FR,48.96667,3.16667
FRZEV,Plozévet,FR,47.98333,-4.43333
FRZHA,Rochefort-du-Gard,FR,43.98333,4.68333
FRZIC,Pouldreuzic,FR,47.95,-4.36667
FRZLE,Azille,FR,43.28333,2.66667
FRZLJ,Pouzilhac,FR,44.05,4.58333
FRZLL,Corcelles-les-Arts,FR,46.95,4.8
FRZMB,Caromb,FR,44.11667,5.1
FRZMM,Cormeilles,FR,49.25,0.38333
FRZMY,Cormeray,FR,47.48333,1.4
FRZNN,Corconne,FR,43.86667,3.93333
FRZOG,Ronchin,FR,50.6,3.1
FRZPP,Denée,FR,47.38333,-0.6
FRZT7,Collorgues,FR,44.0,4.28333
FRZTW,Bram,FR,43.25,2.11667
FRZUI,Buzet-sur-Baïse,FR,44.25,0.28333
FRZXC,Camplong-d'Aude,FR,43.13333,2.65
FRZXD,Pougny,FR,47.38333,3.0
FRZXH,Pontlevoy,FR,47.38333,1.25
FRZXN,Monein,FR,43.31667,-0.58333
FRZYL,Lazenay,FR,47.06667,2.06667
FRZZU,Carnoules,FR,43.3,6.18333
GACCB,Cocobeach,GA,1.0055667,9.5842085
GACLZ,Cap Lopez,GA,-0.633333,8.716667
GAEKU,Equata,GA,-0.21667,9.3
GAGAX,Gamba,GA,-2.7201331,10.0189421
GALBV,Libreville,GA,0.4086518,9.4418849
GAMBY,M'bya Terminal,GA,-3.883333,10.933333
GANYA,Nyanga,GA,-3.0080415,10.9964746
GAOGU,Oguandjo Terminal,GA,-1.5,8.9
GAOWE,Owendo,GA,0.3208235,9.4952738
GAPOG,Port Gentil,GA,-0.7151966,8.7787919
GB7TR,Norton,GB,52.15,-2.18333
GBABA,Aberaeron,GB,52.25,-4.25
GBABD,Aberdeen,GB,57.13333,-2.1
GBABF,Aberdyfi (Aberdovey),GB,52.55,-4.03333
GBABJ,Saint Abbs,GB,55.9,-2.13333
GBABS,Aber Sôch (Abersoch),GB,52.81667,-4.5
GBABV,Aberdovey,GB,52.53333,-4.05
GBABW,Barmouth (Abermaw),GB,52.71667,-4.05
GBACA,Acharacle,GB,56.743439,-5.795472
GBACB,Back,GB,58.26667,-6.31667
GBACE,Achiltibuie,GB,58.03333,-5.36667
GBACV,Cove (Aberdeen),GB,57.1,-2.06667
GBADF,Ardfern,GB,56.18333,-5.53333
GBADK,Ardkeen,GB,54.41667,-5.51667
GBADM,Aird Mhor (Ardmhor),GB,57.01667,-7.41667
GBADR,Aberdaron,GB,52.8,-4.71667
GBAEE,Abergele,GB,53.28333,-3.58333
GBAEN,Salen,GB,56.7,-5.78333
GBAET,Ardentinny,GB,56.03333,-4.9
GBAEW,Hanwell,GB,51.5089838,-0.3381584
GBAFW,Aberffraw,GB,53.18333,-4.45
GBAGL,Ardglass,GB,54.26667,-5.61667
GBAGO,Arinagour,GB,56.61667,-6.53333
GBAGU,Ardgour,GB,56.71667,-5.25
GBAHN,Achnacroish,GB,56.5,-5.48333
GBAIS,St Agnes,GB,50.2951351,-5.2009211
GBAIT,Aith,GB,60.28333,-1.38333
GBAKL,Auckengill,GB,58.56667,-3.06667
GBALB,Aldeburgh,GB,52.15,1.6
GBALI,Arlington,GB,51.75,-1.83333
GBALL,Alloa,GB,56.11667,-3.78333
GBALM,Alnmouth,GB,55.38333,-1.61667
GBALP,Althorpe,GB,53.58333,-0.73333
GBAMB,Amble,GB,55.31667,-1.58333
GBAMD,"Armadale, Isle of Skye",GB,57.05,-5.9
GBAMH,Ardmaleish,GB,55.86667,-5.08333
GBAML,Ambleside,GB,54.43333,-2.96667
GBAMN,Ardnamurchan,GB,56.68333,-6.08333
GBAMR,Aird Ma Ruibhe,GB,57.7,-7.18333
GBAMW,Amlwch,GB,53.41667,-4.35
GBANA,Anasuria,GB,57.25,0.8
GBANG,Annalong,GB,54.1,-5.9
GBANN,Annan,GB,54.98333,-3.26667
GBANO,Road Town,GB,53.6584247,-1.7267211
GBANS,Anstruther,GB,56.21667,-2.7
GBAOL,Abbotsley,GB,52.18333,-0.2
GBAOT,Abbotsbury,GB,50.66667,-2.6
GBAPI,Appin,GB,56.56667,-5.35
GBAPP,Appledore,GB,51.05,-4.2
GBAPS,Applecross,GB,57.38333,-5.8
GBAQW,Longsight,GB,53.46667,-2.2
GBARB,Arbroath,GB,56.56667,-2.58333
GBARC,Abercastle,GB,51.95,-5.11667
GBARD,Ardrossan,GB,55.61667,-4.81667
GBARG,Arisaig,GB,56.9,-5.85
GBARP,West Harptree,GB,51.3,-2.61667
